Accident_ID,Date,Time,State,City,Latitude,Longitude,Road_Type,Weather_Condition,Lighting_Condition,Primary_Cause,Vehicle_Type,Severity,Fatalities,Injuries
ACC1058,2025-04-03,06:06,Manipur,Imphal,20.1364,94.069,City Road,Clear,Daylight,Overspeeding,Bus,Moderate,0,4
ACC1059,2025-04-04,10:26,Punjab,Ludhiana,22.4124,88.8701,National Highway,Clear,Daylight,Mechanical Failure,Two-Wheeler,Moderate,0,4
ACC1060,2025-04-04,13:58,Chhattisgarh,Raipur,26.7232,70.4728,City Road,Clear,Daylight,Overspeeding,Auto Rickshaw,Moderate,0,1
ACC1061,2025-04-04,10:37,Haryana,Gurugram,33.9114,72.8981,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,1,5
ACC1062,2025-04-05,12:30,Haryana,Gurugram,37.1352,68.9235,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC1063,2025-04-06,23:51,Chhattisgarh,Raipur,30.8336,86.6813,National Highway,Clear,Darkness,Distracted Driving,Truck / Commercial,Severe / Fatal,2,1
ACC1064,2025-04-06,06:36,Chhattisgarh,Raipur,20.5988,81.4587,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC1065,2025-04-06,15:43,Haryana,Gurugram,20.7036,72.5268,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,4
ACC1066,2025-04-07,10:28,Himachal Pradesh,Shimla,29.9374,96.0011,State Highway,Cloudy,Daylight,Mechanical Failure,Two-Wheeler,Minor,0,2
ACC1067,2025-04-07,06:11,Sikkim,Gangtok,15.3723,83.7953,State Highway,Clear,Daylight,Distracted Driving,Car / Sedan,Moderate,1,4
ACC1068,2025-04-07,06:39,Karnataka,Bengaluru,11.6258,75.594,Rural Road,Clear,Daylight,Overspeeding,SUV,Moderate,0,2
ACC1069,2025-04-09,19:24,Uttarakhand,Dehradun,18.755,82.9672,National Highway,Clear,Twilight,Fatigue,SUV,Moderate,0,4
ACC1070,2025-04-09,18:49,Rajasthan,Jaipur,16.7874,88.0692,National Highway,Clear,Twilight,Overspeeding,Two-Wheeler,Severe / Fatal,3,3
ACC1071,2025-04-09,18:22,Maharashtra,Mumbai,17.0522,70.8728,National Highway,Rainy,Twilight,Overspeeding,Car / Sedan,Moderate,0,3
ACC1072,2025-04-09,22:39,Nagaland,Kohima,15.2213,76.5291,Expressway,Clear,Darkness,Overspeeding,Bus,Moderate,0,3
ACC1073,2025-04-09,07:01,Madhya Pradesh,Bhopal,9.6291,91.6985,National Highway,Cloudy,Daylight,Drunk Driving,Truck / Commercial,Minor,0,2
ACC1074,2025-04-09,09:55,Bihar,Patna,8.9219,81.8004,City Road,Foggy,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC1075,2025-04-09,15:43,Andhra Pradesh,Visakhapatnam,37.2415,84.2774,State Highway,Clear,Daylight,Overspeeding,Auto Rickshaw,Minor,0,1
ACC1076,2025-04-09,12:56,Kerala,Thiruvananthapuram,20.891,81.0353,State Highway,Clear,Daylight,Overspeeding,SUV,Minor,0,2
ACC1077,2025-04-10,10:53,Telangana,Hyderabad,19.6223,69.9511,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC1078,2025-04-10,09:46,Karnataka,Bengaluru,28.2457,73.4239,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,1,3
ACC1079,2025-04-10,14:57,Tripura,Agartala,14.773,81.3979,National Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Minor,0,1
ACC1080,2025-04-10,13:08,Madhya Pradesh,Bhopal,36.1389,74.6618,State Highway,Clear,Daylight,Weather Conditions,SUV,Minor,0,1
ACC1081,2025-04-10,06:30,Madhya Pradesh,Bhopal,31.3613,70.1244,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC1082,2025-04-11,11:58,Telangana,Hyderabad,11.0108,92.744,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,3
ACC1083,2025-04-11,13:31,Odisha,Bhubaneswar,20.5934,96.664,National Highway,Clear,Daylight,Fatigue,Two-Wheeler,Minor,0,2
ACC1084,2025-04-12,13:07,Mizoram,Aizawl,34.0703,91.3046,Rural Road,Foggy,Daylight,Overspeeding,Bus,Minor,0,1
ACC1085,2025-04-12,07:56,Himachal Pradesh,Shimla,35.9862,93.0329,National Highway,Clear,Daylight,Mechanical Failure,Two-Wheeler,Severe / Fatal,3,5
ACC1086,2025-04-12,16:26,Mizoram,Aizawl,22.0481,75.5963,City Road,Rainy,Daylight,Overspeeding,Bus,Severe / Fatal,2,3
ACC1087,2025-04-12,00:28,Punjab,Ludhiana,26.3116,96.0779,City Road,Clear,Darkness,Fatigue,Bus,Minor,0,1
ACC1088,2025-04-13,09:02,Maharashtra,Mumbai,13.2774,74.3124,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,1,2
ACC1089,2025-04-14,16:04,Chhattisgarh,Raipur,37.3421,95.8157,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,1
ACC1090,2025-04-14,13:16,Kerala,Thiruvananthapuram,15.1648,97.0523,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,1
ACC1091,2025-04-14,08:41,Himachal Pradesh,Shimla,35.9278,88.9841,City Road,Clear,Daylight,Drunk Driving,Bus,Moderate,0,4
ACC1092,2025-04-15,15:20,Rajasthan,Jaipur,27.3697,96.6626,Expressway,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1093,2025-04-15,13:00,Nagaland,Kohima,26.1459,84.9319,City Road,Rainy,Daylight,Drunk Driving,Two-Wheeler,Moderate,0,3
ACC1094,2025-04-15,17:45,West Bengal,Kolkata,23.3705,76.0969,Rural Road,Clear,Daylight,Distracted Driving,Two-Wheeler,Minor,0,2
ACC1095,2025-04-16,16:55,Sikkim,Gangtok,15.1356,81.1544,City Road,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1096,2025-04-17,14:43,Jharkhand,Ranchi,13.5546,85.6165,National Highway,Rainy,Daylight,Overspeeding,Bus,Moderate,0,1
ACC1097,2025-04-17,12:33,Haryana,Gurugram,14.8382,70.7828,National Highway,Rainy,Daylight,Drunk Driving,SUV,Moderate,0,1
ACC1098,2025-04-17,06:49,Tamil Nadu,Chennai,13.844,86.4368,City Road,Clear,Daylight,Overspeeding,Truck / Commercial,Minor,0,2
ACC1099,2025-04-18,08:47,Karnataka,Bengaluru,31.1639,96.6636,National Highway,Clear,Daylight,Distracted Driving,Car / Sedan,Moderate,0,4
ACC1100,2025-04-18,10:36,Uttarakhand,Dehradun,18.6237,74.1181,National Highway,Foggy,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC1101,2025-04-18,14:46,Goa,Panaji,10.089,91.289,City Road,Clear,Daylight,Overspeeding,Auto Rickshaw,Minor,0,2
ACC1102,2025-04-20,12:36,West Bengal,Kolkata,36.6978,94.5751,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC1103,2025-04-20,08:14,Goa,Panaji,34.2065,95.5955,Rural Road,Clear,Daylight,Drunk Driving,Bus,Minor,0,1
ACC1104,2025-04-20,00:42,Sikkim,Gangtok,35.4904,96.0639,City Road,Rainy,Darkness,Overspeeding,Car / Sedan,Moderate,0,2
ACC1105,2025-04-20,12:55,Andhra Pradesh,Visakhapatnam,37.4513,83.5616,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,1,1
ACC1106,2025-04-21,08:21,Rajasthan,Jaipur,13.4777,96.5533,Rural Road,Cloudy,Daylight,Overspeeding,SUV,Moderate,1,1
ACC1107,2025-04-21,16:33,Uttarakhand,Dehradun,19.9703,90.2833,National Highway,Clear,Daylight,Fatigue,Auto Rickshaw,Severe / Fatal,1,5
ACC1108,2025-04-21,00:33,Goa,Panaji,30.5406,73.3076,State Highway,Rainy,Darkness,Overspeeding,Auto Rickshaw,Moderate,0,1
ACC1109,2025-04-21,14:44,Tamil Nadu,Chennai,28.7238,82.2917,State Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Minor,0,1
ACC1110,2025-04-22,19:44,Telangana,Hyderabad,12.8938,89.1724,National Highway,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC1111,2025-04-23,06:39,Arunachal Pradesh,Itanagar,32.2223,75.7492,State Highway,Foggy,Daylight,Overspeeding,Car / Sedan,Moderate,0,4
ACC1112,2025-04-23,11:06,Telangana,Hyderabad,14.9537,86.9575,National Highway,Clear,Daylight,Drunk Driving,SUV,Moderate,0,1
ACC1113,2025-04-24,05:27,Tamil Nadu,Chennai,14.9355,87.6981,State Highway,Clear,Twilight,Drunk Driving,SUV,Moderate,0,1
ACC1114,2025-04-24,14:42,Odisha,Bhubaneswar,24.0797,73.3369,State Highway,Clear,Daylight,Fatigue,Two-Wheeler,Minor,0,2
ACC1115,2025-04-24,13:46,Bihar,Patna,25.7138,84.8049,City Road,Clear,Daylight,Fatigue,Auto Rickshaw,Moderate,0,1
ACC1116,2025-04-25,10:15,Himachal Pradesh,Shimla,25.3385,90.6914,City Road,Clear,Daylight,Weather Conditions,SUV,Moderate,0,4
ACC1117,2025-04-25,12:30,Haryana,Gurugram,11.0714,82.9185,National Highway,Clear,Daylight,Distracted Driving,Truck / Commercial,Moderate,0,4
ACC1118,2025-04-26,18:22,Chhattisgarh,Raipur,34.0219,69.0449,State Highway,Clear,Twilight,Drunk Driving,Car / Sedan,Moderate,0,1
ACC1119,2025-04-26,07:42,Kerala,Thiruvananthapuram,16.1555,68.9576,State Highway,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,3
ACC1120,2025-04-26,00:43,Karnataka,Bengaluru,12.1818,78.8753,National Highway,Clear,Darkness,Fatigue,Auto Rickshaw,Moderate,0,1
ACC1121,2025-04-26,18:41,Madhya Pradesh,Bhopal,34.3514,95.0965,City Road,Clear,Twilight,Distracted Driving,Car / Sedan,Minor,0,1
ACC1122,2025-04-26,13:24,Mizoram,Aizawl,36.305,75.2173,City Road,Rainy,Daylight,Drunk Driving,Truck / Commercial,Minor,0,2
ACC1123,2025-04-27,18:09,Mizoram,Aizawl,33.5741,86.7794,National Highway,Clear,Twilight,Overspeeding,Auto Rickshaw,Moderate,0,1
ACC1124,2025-04-28,14:53,Manipur,Imphal,32.0379,75.0292,State Highway,Clear,Daylight,Overspeeding,SUV,Moderate,0,2
ACC1125,2025-04-29,17:52,Uttar Pradesh,Lucknow,27.5331,77.8676,National Highway,Cloudy,Daylight,Fatigue,Car / Sedan,Moderate,1,2
ACC1126,2025-04-29,10:35,Tripura,Agartala,24.485,92.8692,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC1127,2025-04-29,16:57,Kerala,Thiruvananthapuram,10.94,89.4726,National Highway,Foggy,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,2,1
ACC1128,2025-04-29,18:39,Arunachal Pradesh,Itanagar,20.3268,71.4189,Rural Road,Foggy,Twilight,Overspeeding,Two-Wheeler,Severe / Fatal,3,0
ACC1129,2025-04-29,13:03,West Bengal,Kolkata,19.2825,80.918,City Road,Rainy,Daylight,Weather Conditions,Two-Wheeler,Minor,0,1
ACC1130,2025-04-29,06:00,Punjab,Ludhiana,15.9848,69.5313,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC1131,2025-04-30,08:41,Tamil Nadu,Chennai,29.5239,82.4054,Expressway,Rainy,Daylight,Weather Conditions,Two-Wheeler,Moderate,1,2
ACC1132,2025-05-01,07:59,Mizoram,Aizawl,22.8796,87.5794,Rural Road,Rainy,Daylight,Overspeeding,Car / Sedan,Moderate,0,4
ACC1133,2025-05-01,07:10,Uttar Pradesh,Lucknow,10.7665,72.0773,Expressway,Clear,Daylight,Mechanical Failure,Car / Sedan,Minor,0,1
ACC1134,2025-05-01,08:32,Bihar,Patna,14.8293,76.9332,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,1
ACC1135,2025-05-02,13:54,Gujarat,Ahmedabad,28.3512,80.0383,State Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC1136,2025-05-02,14:30,Odisha,Bhubaneswar,10.623,94.9066,City Road,Clear,Daylight,Drunk Driving,SUV,Minor,0,1
ACC1137,2025-05-03,10:54,Chhattisgarh,Raipur,33.2552,97.0078,Expressway,Clear,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,3,5
ACC1138,2025-05-03,14:31,Nagaland,Kohima,22.8583,69.98,City Road,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1139,2025-05-04,04:55,Meghalaya,Shillong,22.4331,90.3887,City Road,Clear,Darkness,Mechanical Failure,SUV,Moderate,1,4
ACC1140,2025-05-05,04:10,Odisha,Bhubaneswar,25.6983,79.2941,City Road,Clear,Darkness,Overspeeding,Truck / Commercial,Minor,0,1
ACC1141,2025-05-05,06:04,Odisha,Bhubaneswar,32.4807,79.8851,Rural Road,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,1
ACC1142,2025-05-07,12:48,West Bengal,Kolkata,18.556,90.1966,National Highway,Clear,Daylight,Overspeeding,SUV,Moderate,0,3
ACC1143,2025-05-08,07:31,Jharkhand,Ranchi,28.1981,94.8752,State Highway,Foggy,Daylight,Overspeeding,Auto Rickshaw,Moderate,1,4
ACC1144,2025-05-08,08:20,Tamil Nadu,Chennai,24.9194,95.8015,City Road,Clear,Daylight,Mechanical Failure,Truck / Commercial,Minor,0,1
ACC1145,2025-05-09,10:15,Assam,Guwahati,16.1972,85.148,City Road,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,1
ACC1146,2025-05-09,17:21,Assam,Guwahati,34.056,78.878,Expressway,Clear,Daylight,Fatigue,SUV,Moderate,0,2
ACC1147,2025-05-10,00:17,Gujarat,Ahmedabad,31.6848,91.1451,National Highway,Clear,Darkness,Fatigue,Two-Wheeler,Severe / Fatal,3,3
ACC1148,2025-05-10,15:03,Rajasthan,Jaipur,27.6268,75.8535,City Road,Rainy,Daylight,Overspeeding,Car / Sedan,Moderate,0,3
ACC1149,2025-05-10,15:32,Meghalaya,Shillong,33.237,84.7761,City Road,Cloudy,Daylight,Overspeeding,Auto Rickshaw,Moderate,0,4
ACC1150,2025-05-11,17:14,Punjab,Ludhiana,33.725,78.9195,National Highway,Clear,Daylight,Mechanical Failure,Car / Sedan,Moderate,0,2
ACC1151,2025-05-11,19:35,Gujarat,Ahmedabad,29.0842,87.414,State Highway,Cloudy,Twilight,Overspeeding,Bus,Minor,0,1
ACC1152,2025-05-12,00:41,Karnataka,Bengaluru,32.8408,75.5514,National Highway,Clear,Darkness,Overspeeding,Car / Sedan,Moderate,0,1
ACC1153,2025-05-12,06:24,Madhya Pradesh,Bhopal,28.7662,74.1604,State Highway,Clear,Daylight,Overspeeding,Auto Rickshaw,Minor,0,2
ACC1154,2025-05-12,18:25,Punjab,Ludhiana,28.2601,94.8698,National Highway,Clear,Twilight,Drunk Driving,Car / Sedan,Moderate,0,4
ACC1155,2025-05-12,11:52,Punjab,Ludhiana,26.4635,71.6014,State Highway,Foggy,Daylight,Weather Conditions,Two-Wheeler,Moderate,0,3
ACC1156,2025-05-12,13:15,Chhattisgarh,Raipur,30.3793,83.1198,State Highway,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,2
ACC1157,2025-05-13,15:05,West Bengal,Kolkata,13.0313,74.9943,Expressway,Clear,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,1,1
ACC1158,2025-05-13,15:29,Maharashtra,Mumbai,34.1214,69.8095,City Road,Rainy,Daylight,Mechanical Failure,Two-Wheeler,Minor,0,2
ACC1159,2025-05-14,19:28,Himachal Pradesh,Shimla,33.8578,69.7265,City Road,Clear,Twilight,Weather Conditions,Truck / Commercial,Moderate,1,2
ACC1160,2025-05-14,23:51,Uttar Pradesh,Lucknow,9.254,73.6938,National Highway,Clear,Darkness,Drunk Driving,Two-Wheeler,Severe / Fatal,1,5
ACC1161,2025-05-14,16:36,Assam,Guwahati,32.5138,93.403,National Highway,Foggy,Daylight,Weather Conditions,Truck / Commercial,Severe / Fatal,1,0
ACC1162,2025-05-15,08:28,Telangana,Hyderabad,12.163,76.7506,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC1163,2025-05-15,18:05,Rajasthan,Jaipur,18.1855,95.7881,National Highway,Clear,Twilight,Weather Conditions,Two-Wheeler,Moderate,0,2
ACC1164,2025-05-15,01:54,Jharkhand,Ranchi,30.1104,85.2762,Rural Road,Clear,Darkness,Overspeeding,Auto Rickshaw,Minor,0,2
ACC1165,2025-05-16,07:31,Jharkhand,Ranchi,13.0942,81.1435,City Road,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1166,2025-05-16,18:28,Sikkim,Gangtok,32.2846,85.2325,State Highway,Clear,Twilight,Distracted Driving,SUV,Moderate,0,4
ACC1167,2025-05-16,07:20,Manipur,Imphal,32.6983,83.4259,Rural Road,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC1168,2025-05-17,07:07,Jharkhand,Ranchi,23.2181,90.3251,National Highway,Clear,Daylight,Fatigue,Car / Sedan,Moderate,0,1
ACC1169,2025-05-17,06:31,Assam,Guwahati,8.5865,76.7511,State Highway,Clear,Daylight,Overspeeding,Bus,Moderate,0,2
ACC1170,2025-05-17,17:47,Rajasthan,Jaipur,16.7815,78.7619,Expressway,Foggy,Daylight,Mechanical Failure,SUV,Severe / Fatal,1,3
ACC1171,2025-05-18,12:41,Madhya Pradesh,Bhopal,26.4143,94.1817,State Highway,Cloudy,Daylight,Fatigue,Car / Sedan,Minor,0,1
ACC1172,2025-05-18,15:01,Arunachal Pradesh,Itanagar,37.0506,95.674,Rural Road,Clear,Daylight,Overspeeding,Truck / Commercial,Moderate,0,2
ACC1173,2025-05-19,07:06,Arunachal Pradesh,Itanagar,26.849,94.1379,National Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Moderate,1,3
ACC1174,2025-05-20,16:25,Punjab,Ludhiana,15.9863,80.6543,State Highway,Foggy,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1175,2025-05-20,16:26,Andhra Pradesh,Visakhapatnam,26.913,90.9404,Expressway,Clear,Daylight,Mechanical Failure,Auto Rickshaw,Moderate,0,3
ACC1176,2025-05-21,08:02,Jharkhand,Ranchi,24.1676,82.2756,City Road,Clear,Daylight,Drunk Driving,SUV,Moderate,0,1
ACC1177,2025-05-21,10:35,Bihar,Patna,31.1715,82.8799,National Highway,Foggy,Daylight,Distracted Driving,Truck / Commercial,Severe / Fatal,2,1
ACC1178,2025-05-22,07:35,Tamil Nadu,Chennai,11.5238,74.5334,State Highway,Rainy,Daylight,Drunk Driving,SUV,Minor,0,1
ACC1179,2025-05-22,20:00,Uttarakhand,Dehradun,30.622,85.5472,City Road,Rainy,Darkness,Overspeeding,Truck / Commercial,Moderate,0,4
ACC1180,2025-05-23,15:52,Rajasthan,Jaipur,24.205,74.0049,National Highway,Rainy,Daylight,Overspeeding,Bus,Moderate,0,4
ACC1181,2025-05-24,19:05,Manipur,Imphal,36.5194,78.1496,City Road,Clear,Twilight,Overspeeding,Two-Wheeler,Moderate,0,1
ACC1182,2025-05-24,08:50,Meghalaya,Shillong,18.3827,93.0684,Expressway,Clear,Daylight,Weather Conditions,Two-Wheeler,Minor,0,2
ACC1183,2025-05-25,16:38,Jharkhand,Ranchi,26.8726,74.6017,City Road,Clear,Daylight,Distracted Driving,Car / Sedan,Minor,0,2
ACC1184,2025-05-25,16:39,Kerala,Thiruvananthapuram,35.6152,70.728,City Road,Clear,Daylight,Distracted Driving,SUV,Moderate,0,4
ACC1185,2025-05-26,15:40,Madhya Pradesh,Bhopal,11.3933,70.6667,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,2
ACC1186,2025-05-27,20:19,Tamil Nadu,Chennai,35.7671,95.5124,Expressway,Rainy,Darkness,Drunk Driving,Two-Wheeler,Severe / Fatal,3,3
ACC1187,2025-05-27,10:56,Nagaland,Kohima,28.4863,83.1472,City Road,Rainy,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC1188,2025-05-27,06:32,Goa,Panaji,10.3808,80.3682,State Highway,Clear,Daylight,Weather Conditions,Auto Rickshaw,Minor,0,2
ACC1189,2025-05-28,15:35,Odisha,Bhubaneswar,17.1881,91.81,Rural Road,Rainy,Daylight,Fatigue,SUV,Moderate,0,4
ACC1190,2025-05-29,16:13,Kerala,Thiruvananthapuram,29.0786,92.521,State Highway,Rainy,Daylight,Overspeeding,Car / Sedan,Severe / Fatal,3,1
ACC1191,2025-05-29,13:41,Rajasthan,Jaipur,10.3666,78.1674,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,3,2
ACC1192,2025-05-30,07:42,Tripura,Agartala,25.3994,88.4681,State Highway,Clear,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1193,2025-05-31,12:29,Madhya Pradesh,Bhopal,18.4998,90.677,Rural Road,Clear,Daylight,Distracted Driving,Two-Wheeler,Minor,0,1
ACC1194,2025-06-01,08:21,Madhya Pradesh,Bhopal,26.5307,87.3575,State Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,2
ACC1195,2025-06-01,10:23,Andhra Pradesh,Visakhapatnam,9.7357,73.0205,City Road,Clear,Daylight,Weather Conditions,Bus,Minor,0,1
ACC1196,2025-06-01,15:52,Gujarat,Ahmedabad,33.8489,93.6627,City Road,Clear,Daylight,Overspeeding,Auto Rickshaw,Moderate,0,3
ACC1197,2025-06-02,16:03,Haryana,Gurugram,36.8259,84.0642,State Highway,Clear,Daylight,Weather Conditions,Two-Wheeler,Minor,0,1
ACC1198,2025-06-02,07:52,Punjab,Ludhiana,36.6912,76.7505,National Highway,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,0,4
ACC1199,2025-06-03,10:14,Tamil Nadu,Chennai,30.2898,80.819,City Road,Foggy,Daylight,Overspeeding,Two-Wheeler,Moderate,1,4
ACC1200,2025-06-03,08:54,Mizoram,Aizawl,12.1985,69.7708,State Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Moderate,0,3
ACC1201,2025-06-03,07:29,Tamil Nadu,Chennai,30.5413,72.3442,City Road,Rainy,Daylight,Overspeeding,Two-Wheeler,Moderate,0,3
ACC1202,2025-06-03,16:21,Meghalaya,Shillong,9.1179,90.5181,State Highway,Clear,Daylight,Drunk Driving,Two-Wheeler,Minor,0,1
ACC1203,2025-06-03,18:35,Karnataka,Bengaluru,9.046,68.7003,State Highway,Clear,Twilight,Mechanical Failure,Two-Wheeler,Moderate,0,2
ACC1204,2025-06-04,09:49,Goa,Panaji,17.8494,80.5721,City Road,Foggy,Daylight,Overspeeding,Truck / Commercial,Severe / Fatal,1,3
ACC1205,2025-06-04,16:39,Bihar,Patna,22.6684,83.5915,State Highway,Clear,Daylight,Weather Conditions,SUV,Minor,0,2
ACC1206,2025-06-05,18:38,Odisha,Bhubaneswar,30.8959,70.2571,State Highway,Clear,Twilight,Drunk Driving,SUV,Minor,0,1
ACC1207,2025-06-05,17:30,Maharashtra,Mumbai,28.3522,96.4327,State Highway,Rainy,Daylight,Overspeeding,Car / Sedan,Minor,0,2
ACC1208,2025-06-05,06:45,West Bengal,Kolkata,21.4204,75.1446,State Highway,Clear,Daylight,Drunk Driving,Bus,Minor,0,2
ACC1209,2025-06-07,19:42,Himachal Pradesh,Shimla,16.3899,77.3697,State Highway,Clear,Twilight,Drunk Driving,Auto Rickshaw,Minor,0,2
ACC1210,2025-06-07,09:23,Karnataka,Bengaluru,37.516,77.3624,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Moderate,0,4
ACC1211,2025-06-08,08:45,Karnataka,Bengaluru,20.8445,75.2669,State Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Minor,0,1
ACC1212,2025-06-09,03:28,Bihar,Patna,21.5805,68.742,State Highway,Clear,Darkness,Overspeeding,Car / Sedan,Moderate,0,3
ACC1213,2025-06-10,12:07,Jharkhand,Ranchi,13.1778,89.4863,City Road,Clear,Daylight,Overspeeding,Two-Wheeler,Minor,0,2
ACC1214,2025-06-10,05:06,Madhya Pradesh,Bhopal,31.6084,96.2551,National Highway,Clear,Twilight,Overspeeding,Car / Sedan,Moderate,0,2
ACC1215,2025-06-11,07:48,Chhattisgarh,Raipur,28.6555,75.0924,National Highway,Clear,Daylight,Overspeeding,Car / Sedan,Moderate,0,4
ACC1216,2025-06-13,08:42,Odisha,Bhubaneswar,14.8465,87.5968,Rural Road,Rainy,Daylight,Overspeeding,Car / Sedan,Moderate,0,1
ACC1217,2025-06-13,17:14,Tamil Nadu,Chennai,10.8055,89.844,City Road,Clear,Daylight,Mechanical Failure,Two-Wheeler,Minor,0,2
ACC1218,2025-06-14,18:00,Uttar Pradesh,Lucknow,28.2706,92.8801,Expressway,Clear,Twilight,Overspeeding,Car / Sedan,Moderate,0,4
ACC1219,2025-06-14,08:21,Mizoram,Aizawl,27.5117,80.7449,Expressway,Clear,Daylight,Weather Conditions,Auto Rickshaw,Minor,0,2
ACC1220,2025-06-15,17:22,Odisha,Bhubaneswar,16.3792,77.3335,National Highway,Foggy,Daylight,Drunk Driving,Two-Wheeler,Severe / Fatal,2,5
ACC1221,2025-06-16,17:53,Himachal Pradesh,Shimla,36.1652,77.9709,Expressway,Clear,Daylight,Distracted Driving,SUV,Moderate,0,4
ACC1222,2025-06-17,16:40,Gujarat,Ahmedabad,12.8109,89.0097,State Highway,Rainy,Daylight,Overspeeding,Two-Wheeler,Moderate,1,2
ACC1223,2025-06-17,06:51,Bihar,Patna,21.0242,91.9782,State Highway,Rainy,Daylight,Fatigue,Two-Wheeler,Moderate,0,1
ACC1224,2025-06-18,15:18,Karnataka,Bengaluru,35.9536,73.876,State Highway,Clear,Daylight,Drunk Driving,Car / Sedan,Moderate,1,2
ACC1225,2025-06-19,19:35,Bihar,Patna,20.656,79.2718,National Highway,Clear,Twilight,Weather Conditions,Two-Wheeler,Minor,0,1
ACC1226,2025-06-19,15:33,Karnataka,Bengaluru,27.045,94.4053,National Highway,Clear,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,2,2
ACC1227,2025-06-21,08:23,Mizoram,Aizawl,20.0098,91.6908,Rural Road,Rainy,Daylight,Overspeeding,Two-Wheeler,Severe / Fatal,1,5
ACC1228,2025-06-22,12:44,Mizoram,Aizawl,16.4071,96.7685,State Highway,Clear,Daylight,Distracted Driving,Car / Sedan,Minor,0,1
ACC1229,2025-06-22,15:06,Kerala,Thiruvananthapuram,37.1321,90.1961,State Highway,Clear,Daylight,Overspeeding,SUV,Minor,0,1
ACC1230,2025-06-23,12:02,Maharashtra,Mumbai,20.3526,79.9061,National Highway,Rainy,Daylight,Drunk Driving,Two-Wheeler,Moderate,1,3
ACC1231,2025-06-24,05:57,Meghalaya,Shillong,34.5077,85.5332,National Highway,Clear,Twilight,Overspeeding,SUV,Minor,0,1
ACC1232,2025-06-25,08:10,Uttar Pradesh,Lucknow,15.1147,87.5389,City Road,Clear,Daylight,Distracted Driving,Two-Wheeler,Moderate,1,1
ACC1233,2025-06-25,17:31,Uttarakhand,Dehradun,14.6227,70.936,State Highway,Clear,Daylight,Fatigue,SUV,Minor,0,2
ACC1234,2025-06-27,18:08,Chhattisgarh,Raipur,9.3091,84.2182,State Highway,Clear,Twilight,Drunk Driving,Car / Sedan,Moderate,1,2
